protein_id,n_samples,std_r2_mean,std_r2_std,04_r2_mean,04_r2_std,difference,std_scores,04_scores
Q13131,940,0.20138197042069828,0.03521112230812073,0.20265046064742817,0.04746523125768536,0.0012684902267298959,"[0.23914589709712708, 0.21060959766611098, 0.15439041649885676]","[0.2452906449588913, 0.22622784368720916, 0.13643289329618402]"
P08909,260,0.26861993658697253,0.1328517020190837,0.2698900412219401,0.13309155914762794,0.0012701046349675726,"[0.205487806762234, 0.14693746893900905, 0.4534345340596746]","[0.20125542934417517, 0.15242786167674527, 0.4559868326448999]"
Q01959,1646,0.6607894111374139,0.01423513110269068,0.6620625524300331,0.013927395515760941,0.0012731412926192398,"[0.6410777452196904, 0.6671031957726027, 0.6741872924199483]","[0.6428343215944159, 0.6679800649508807, 0.6753732707448028]"
P01116,251,0.7816872532769442,0.020807612203614406,0.7829617363330779,0.021150257143168674,0.0012744830561336462,"[0.80669505025995, 0.7826143881025983, 0.7557523214682844]","[0.8111620951246923, 0.7774960742284339, 0.7602270396461074]"
Q25856,37,0.45202275600998965,0.09742905838959069,0.4533041536002234,0.1358731354275082,0.0012813975902337682,"[0.34015391009350004, 0.5776181659911581, 0.4382961919453109]","[0.27398762474190663, 0.602765848156811, 0.48315898790195266]"
Q03181,936,0.6555783601602979,0.014328417664736168,0.656873383230964,0.015313667871565018,0.0012950230706660903,"[0.6605078973444027, 0.6360921322734148, 0.6701350508630763]","[0.6581559545257742, 0.6375096807076264, 0.6749545144594913]"
Q15661,146,0.5692205651530132,0.08002346355705696,0.5705271587152763,0.08299167495370563,0.0013065935622630365,"[0.5006248592694558, 0.525565843215871, 0.681470992973713]","[0.4919970873653724, 0.5342528133511533, 0.6853315754293031]"
P87108,946,0.11690787344528812,0.0421311146631068,0.11822244945227667,0.04681146874174496,0.0013145760069885465,"[0.06515708663734043, 0.11721104984129527, 0.16835548385722865]","[0.056370262941896954, 0.12871081591232247, 0.16958626950261058]"
P35414,179,0.7254326848192342,0.071073341727326,0.7267648128994063,0.06693810679882392,0.0013321280801721347,"[0.7622095092620539, 0.7880549431564638, 0.626033602039185]","[0.7610472073190825, 0.7860409127325576, 0.6332063186465791]"
P08253,673,0.5192204417364229,0.04140959478875226,0.5205564528298005,0.04141604645675472,0.0013360110933775537,"[0.4638654687666167, 0.5303449213498539, 0.5634509350927982]","[0.46512329875992686, 0.5318929374180708, 0.5646531223114037]"
Q95PM0,232,0.7510224948250537,0.04320560213571095,0.7523587495763486,0.045400990579495724,0.0013362547512949519,"[0.6917373967338445, 0.7678570798599033, 0.7934730078814135]","[0.6906447683242967, 0.7678725558224875, 0.798558924582262]"
P00734,1351,0.6893658571723371,0.019856795130247535,0.6907079892621053,0.019442310054154404,0.0013421320897681888,"[0.6632896097186689, 0.7114295256649031, 0.6933784361334391]","[0.6655533567441292, 0.7128997986188595, 0.6936708124233273]"
P21589,224,0.691885635400625,0.04978824385641308,0.6932279539212097,0.040809622230862576,0.001342318520584751,"[0.7555108450974092, 0.6339544862256694, 0.6861915748787963]","[0.7500129431461041, 0.6559059213036338, 0.6737649973138912]"
Q9NWZ3,1174,0.714940497359911,0.02368860857272504,0.7162854707468093,0.021850229646210362,0.0013449733868982072,"[0.7262755390405089, 0.7365743114089909, 0.6819716416302335]","[0.7301395197804452, 0.7332791025215399, 0.6854377899384427]"
O00222,55,0.24072561801620987,0.07236603914497362,0.2420780079951871,0.07332509518990966,0.001352389978977242,"[0.1996112783883912, 0.3424460414614521, 0.18011953419878635]","[0.2289600812765642, 0.33772004705279046, 0.1595538956562067]"
P04150,1595,0.6555053200220793,0.026941266935654143,0.6568603368374827,0.026563293636442192,0.0013550168154033981,"[0.6181619458364609, 0.6676308556140504, 0.6807231586157265]","[0.6200544476978074, 0.6687511583508801, 0.6817754044637607]"
Q04828,73,0.7680548173987978,0.03282688649558512,0.769411740867871,0.03558325256525869,0.0013569234690732346,"[0.8081507902721415, 0.7277425413126932, 0.7682711206115587]","[0.8127922221784373, 0.7256341242789874, 0.7698088761461882]"
Q9NSY1,123,0.17085634466360974,0.08733357540797639,0.17221511202817552,0.08718596535363236,0.0013587673645657772,"[0.1987309370599396, 0.2611207059108276, 0.05271739102006201]","[0.20073765375495078, 0.26183809065454666, 0.054069591675029116]"
Q9NYL2,701,0.6027715883969152,0.1046940947032761,0.6041415891032617,0.10740208786773574,0.0013700007063464081,"[0.6739778092537035, 0.6795897205433946, 0.4547472353936477]","[0.6747141019653926, 0.685334743036288, 0.4523759223081043]"
P23946,170,0.6829820541427812,0.02544181012552701,0.6843606248455458,0.028547911296947993,0.0013785707027645921,"[0.7188258956489177, 0.6623503689613406, 0.667769897818085]","[0.71822925558808, 0.6483957617194973, 0.6864568572290604]"
Q8TEK3,120,0.7277217098005421,0.031827821714539205,0.7291102235726442,0.036795771732985906,0.0013885137721021401,"[0.7236759180268213, 0.7685677821330709, 0.6909214292417338]","[0.7357029502402002, 0.770516155397551, 0.6811115650801813]"
P33533,1001,0.7078366833649771,0.011782805053168963,0.709236455494589,0.012007586423145427,0.0013997721296119536,"[0.6916693910159333, 0.7194154312485894, 0.7124252278304088]","[0.6923518160586655, 0.7192455907419288, 0.7161119596831729]"
P13945,477,0.708355922952013,0.04416797172949849,0.7097723510417889,0.04071699780613764,0.001416428089775934,"[0.6464789442358487, 0.73190223950596, 0.7466865851142299]","[0.6527259570406807, 0.7315063975711671, 0.745084698513519]"
O60678,63,0.46870641064457236,0.05453197517415057,0.4701276640319369,0.07007260164114867,0.0014212533873645405,"[0.5091523170598815, 0.5053490970207148, 0.3916178178531208]","[0.5192031957641345, 0.5201482537676096, 0.37103154256406656]"
P97639,190,0.5598846091295862,0.030638204672808533,0.5613079358002544,0.037038244146068024,0.0014233266706682457,"[0.5996546706121046, 0.5548927323731914, 0.5251064244034624]","[0.6105156892310847, 0.5522506035836521, 0.5211575145860263]"
Q05655,951,0.60342774017243,0.03429982224663001,0.6048620736963551,0.029620568362406254,0.0014343335239251909,"[0.6099677768730661, 0.5585327575675763, 0.6417826860766476]","[0.6187314030558047, 0.5636958682609573, 0.6321589497723035]"
P30530,967,0.6579662939218399,0.012620145116667042,0.6594023576852795,0.011675186627676613,0.0014360637634396323,"[0.6483561873632888, 0.6497468900877241, 0.6757958043145069]","[0.6497944093545491, 0.6525774681554196, 0.6758351955458701]"
O00141,805,0.6347792719312487,0.008196799412352632,0.6362298035565307,0.008619911931270123,0.00145053162528197,"[0.6287981592151832, 0.6291703516239369, 0.6463693049546261]","[0.6252209462378938, 0.6372001261344148, 0.6462683382972836]"
P15917,276,0.8799565802034812,0.002507587652676691,0.8814077969006241,0.0019418178663329051,0.0014512166971428764,"[0.8764353789344616, 0.8820816667376851, 0.8813526949382969]","[0.8825979558684807, 0.8829559920520231, 0.8786694427813685]"
P15085,45,0.8133107750709003,0.09383973773296268,0.8147706194562753,0.08293316745921954,0.001459844385374942,"[0.8176736457714069, 0.9259969530245059, 0.6962617264167884]","[0.8105176189074725, 0.9184022889930218, 0.7153919504683315]"
P06213,882,0.6161717887639684,0.03238226170466212,0.6176384671409175,0.03246250431328465,0.0014666783769491376,"[0.5991547435908646, 0.5878600527983828, 0.6615005699026577]","[0.6052594422216289, 0.5855423284245564, 0.6621136307765672]"
O00748,188,0.577631344994418,0.1455715681356737,0.5790991665676734,0.14542799046325372,0.0014678215732553124,"[0.6803655490905021, 0.6807662968349142, 0.37176218905783787]","[0.6706620612778869, 0.6928047965871461, 0.3738306418379872]"
P43403,117,0.4475575531577978,0.16012802357455605,0.44902653944913756,0.15488478665690264,0.0014689862913397356,"[0.22456158346964994, 0.5249077118928452, 0.5932033641108985]","[0.23773046297830003, 0.504680360442421, 0.6046687949266918]"
P28221,550,0.7237779617554265,0.034485369434426094,0.7252749811667849,0.038187461242395845,0.0014970194113583801,"[0.6903481742504254, 0.7097406517158227, 0.7712450593000316]","[0.6825975634806174, 0.7179535816894256, 0.7752737983303116]"
Q96PN6,41,0.7163133049126396,0.14068020832790287,0.7178146410826866,0.14665526388818287,0.0015013361700469963,"[0.8959461765937075, 0.5524333484868473, 0.7005603896573639]","[0.910840295487242, 0.5555943394544451, 0.6870092883063723]"
Q13976,620,0.3300553792571636,0.09054749966954419,0.33156929361941084,0.09000974899139592,0.0015139143622472373,"[0.224899977054282, 0.3193477693830564, 0.44591839133415234]","[0.23405937477339533, 0.309461751215121, 0.45118675486971616]"
Q5NUL3,344,0.5525114807525834,0.09610207736533234,0.5540310869690842,0.09112424189212812,0.001519606216500824,"[0.6139859566167245, 0.6267460510540586, 0.41680243458696686]","[0.6129058085730861, 0.623869939620564, 0.4253175127136025]"
P32300,589,0.6433719378162523,0.04667665988014422,0.6449038876562073,0.04965256427723955,0.0015319498399549714,"[0.7092196256520203, 0.614463983757719, 0.6064322040390177]","[0.7151203309730187, 0.610347050537715, 0.609244281457888]"
Q9Y251,131,0.4011055808531454,0.15496848632890492,0.4026410283114424,0.15139123868344503,0.001535447458296979,"[0.5659927396979668, 0.44369006335552796, 0.19363393950594132]","[0.5649154363030582, 0.4424551496841055, 0.20055249894716365]"
Q96RI1,927,0.569387484700258,0.014960032037367527,0.5709317734236516,0.012155839699861008,0.0015442887233936275,"[0.559225738474468, 0.590538766117567, 0.5583979495087391]","[0.5687275845160671, 0.5867987864907597, 0.5572689492641283]"
O43781,615,0.32456161165951836,0.0596782589115376,0.32610640256173234,0.0556030982346672,0.0015447909022139883,"[0.3083234004986046, 0.4044057634497126, 0.26095567103023787]","[0.3073791451910428, 0.40161021701541344, 0.2693298454787407]"
P60842,54,0.9346932138639059,0.02007402423650591,0.9362579600867326,0.016288199627239038,0.0015647462228266518,"[0.9630256767122096, 0.9189767130167645, 0.9220772518627435]","[0.9590744818832816, 0.9221087284706491, 0.9275906699062669]"
P55055,592,0.5754270001364933,0.04847647011135803,0.5770197509049582,0.04652904450879698,0.001592750768464879,"[0.6362670336581003, 0.5176424082373219, 0.5723715585140579]","[0.6352175816113825, 0.5213278411706652, 0.5745138299328267]"
Q04912,349,0.3241643694519655,0.13235087377914878,0.32578448020078954,0.13036020156648512,0.0016201107488240662,"[0.3465853056158774, 0.15202501365463816, 0.47388278908538084]","[0.3445790296346517, 0.15756105237182993, 0.475213358595887]"
Q6P988,304,0.7101064618295694,0.08390311312038409,0.7117502316226237,0.08558813771020544,0.0016437697930543615,"[0.6113538314511562, 0.8164523924461802, 0.7025131615913719]","[0.6119568442879613, 0.8209676961738297, 0.7023261544060804]"
A5A4K8,65,0.5460811689088375,0.0824726489524786,0.547725412018009,0.08404506145677809,0.0016442431091714393,"[0.5004136125461027, 0.47597161779890773, 0.661858276381502]","[0.49114685086390963, 0.4854911688776885, 0.6665382163124289]"
P20292,1686,0.5366380931701707,0.028640120676576713,0.5382835163747237,0.024630924611690565,0.0016454232045529649,"[0.5688492786672674, 0.49926716677253435, 0.5417978340707106]","[0.5628672411599753, 0.5046198494817187, 0.5473634584824771]"
P11387,45,0.06091056045939972,0.057002142201040384,0.06255773912457692,0.03822592768227509,0.0016471786651771972,"[0.09953377160588339, -0.01967952415674956, 0.10287743392906534]","[0.07246653663994074, 0.011579497419946017, 0.10362718331384402]"
Q9WTR4,373,0.4708694379341332,0.008433684228258529,0.47254328919574123,0.00922442137739118,0.001673851261608017,"[0.45894574959793466, 0.47658676862843774, 0.4770757955760272]","[0.4653536232623128, 0.4855650226311027, 0.4667112216938083]"
P79218,46,0.7462247339666309,0.046244652872455466,0.7479645290863521,0.0424290018267999,0.0017397951197212214,"[0.756672933633561, 0.6850901858991298, 0.796911082367202]","[0.7643285080129658, 0.6897875854847035, 0.789777493761387]"
Q9HBH9,1031,0.7165111655930367,0.011890423765825489,0.718254371287677,0.012141826874548428,0.0017432056946402597,"[0.7226933636507364, 0.7269629091896439, 0.6998772239387301]","[0.7270727716806613, 0.7266049830278485, 0.7010853591545214]"
P51681,793,0.6837302259293948,0.03941172851801618,0.6854877895935503,0.04129019941686956,0.0017575636641554704,"[0.6536616691651238, 0.7394073134879648, 0.6581216951350957]","[0.6564179829785816, 0.7438807663807661, 0.6561646194213031]"
P80299,135,0.40686945344042225,0.0930695999858393,0.4086512695908204,0.07830002374512551,0.00178181615039813,"[0.5337775233347326, 0.31318824513779375, 0.3736425918487404]","[0.5179538113560733, 0.3386358732702729, 0.36936412414611475]"
P36544,595,0.5829544512573558,0.020367294389238507,0.5847379441055466,0.01767889903693694,0.001783492848190793,"[0.6081634925478562, 0.5824171672061751, 0.5582826940180363]","[0.6089030500536239, 0.5782097540676118, 0.5671010281954041]"
Q9NQS5,448,0.4657746140316408,0.03126622376525492,0.46756075822450965,0.039966724603351246,0.001786144192868877,"[0.4433598124307565, 0.44397371853095235, 0.5099903111332136]","[0.44052169213396497, 0.4380956976111984, 0.5240648849283657]"
P45984,1100,0.5472931072765199,0.03937076860386954,0.549108659684714,0.039567630369276414,0.0018155524081940877,"[0.5090349903208953, 0.6014553428290206, 0.5313889886796439]","[0.5068163018653489, 0.6019867375624479, 0.5385229396263453]"
P80457,372,0.7034821703312817,0.08726482415446266,0.7053030012039585,0.08295461493976569,0.0018208308726768152,"[0.821518820822053, 0.6132671119595965, 0.6756605782121955]","[0.8170553609387582, 0.6185114565483965, 0.680342186124721]"
O60760,213,0.6361705431131436,0.11493723890847408,0.6379941561557856,0.10870389361370507,0.0018236130426420027,"[0.7348029992737847, 0.4749633758302009, 0.6987452542354451]","[0.7285082343942821, 0.4851257516486469, 0.7003484824244278]"
P22607,1572,0.7507217248465555,0.007498712257879597,0.7525670314825846,0.008312931282501705,0.0018453066360291093,"[0.7412583809317959, 0.759598257447304, 0.7513085361605666]","[0.7432928373128291, 0.763461063251287, 0.7509471938836377]"
O14757,1501,0.7114828650135698,0.02021793105011174,0.713330366122019,0.02097222014062579,0.0018475011084492232,"[0.7248236347657456, 0.6829112244489333, 0.7267137358260304]","[0.7274021461637374, 0.6836838639625329, 0.728905088239787]"
P58154,117,0.4236318945725785,0.21019347810687775,0.42548053618372084,0.21116061683022277,0.0018486416111423432,"[0.5789596878374916, 0.1264756180323241, 0.5654603778479197]","[0.594173377468054, 0.12773249154411526, 0.5545357395389933]"
O15379,892,0.6644062094876941,0.020590824844842905,0.6662639864446466,0.023133110706028713,0.0018577769569524394,"[0.6600761644473645, 0.6915093781728817, 0.6416330858428363]","[0.6619614977128296, 0.6965013067101982, 0.640329154910912]"
H9B8T9,35,0.31885042373066735,0.1192575010413451,0.32072240795980156,0.13009992271820192,0.0018719842291342048,"[0.1521774040510604, 0.37985745271890037, 0.42451641442204135]","[0.14123561132731877, 0.3754322193503442, 0.4454993932017417]"
P42574,337,0.6693678648952187,0.06115324212995176,0.6712677694283968,0.06358853716129789,0.0018999045331781206,"[0.7274415347391826, 0.6958302658927291, 0.5848317940537444]","[0.7334277669574201, 0.6964670218837132, 0.5839085194440572]"
Q60492,1929,0.6267989108796721,0.02729456175622053,0.628701059801167,0.02432642599563837,0.0019021489214948728,"[0.6277638221259955, 0.6597348837340922, 0.5928980267789288]","[0.632576629928775, 0.65636728577846, 0.5971592636962658]"
P29401,39,-0.11657837342294612,0.21621116994637674,-0.11465794568346437,0.2482742367866368,0.001920427739481756,"[-0.07846534306163777, 0.1271034845014336, -0.3983732617086342]","[-0.0791022504179677, 0.17007369311127252, -0.4349452797436979]"
Q04756,63,0.7530140633034353,0.09309313138753152,0.7549599950483733,0.10481721197289391,0.0019459317449379565,"[0.8660962659887341, 0.7548579621250842, 0.6380879617964881]","[0.8783980769851474, 0.7643201481840526, 0.6221617599759198]"
P06239,1163,0.5211387857366888,0.04743496572782677,0.5231018893918385,0.05032220690335809,0.001963103655149734,"[0.493222915282014, 0.5879232492710096, 0.48227019265704296]","[0.492618483988414, 0.5940352275309702, 0.4826519566561315]"
P41146,1012,0.5625494285643132,0.05200423172006155,0.5645691885033939,0.05613156355782284,0.0020197599390806564,"[0.489380361345192, 0.5927015538454503, 0.6055663705022974]","[0.4853507731522865, 0.59976697428647, 0.6085898180714252]"
O00506,56,0.16816513690755838,0.26601633018282117,0.1702192672857362,0.26899899596827476,0.0020541303781778097,"[0.39720627210758197, -0.20481655093226236, 0.3121056895473555]","[0.4057215793377149, -0.2062685995324003, 0.3112048220518939]"
